gene,mean_abs_grad
IZUMO4,0.6566048815396572
LINC01353,0.6565161628101196
RPL31P11,0.6561296200635495
HCRT,0.6555372676479271
CDC42P3,0.6550900056855661
LOC102724733,0.6548420293163687
CENPV,0.6546293399019284
TIMP4,0.654526551416733
LOC554223,0.6541773691024246
WASH3P,0.6535487076552002
DUXAP8,0.6534588949581744
MYBL1,0.653423127471222
KIAA0101,0.6530783181890775
ANKRD37,0.6523118381217647
MYL5,0.6519417961697149
SNURF,0.651574361199418
STX1B,0.6512911309829966
LOC102724009,0.6512486379371678
CSF2,0.6511847858028117
ATP9A,0.6506593418198194
FXYD2,0.6500896094167723
SAP25,0.6500503750981345
FAM86C2P,0.6500188491591428
DMTN,0.6496938854782959
LOC101928609,0.6494172985248827
GAS6,0.6487551412404444
RN7SL1,0.6486429852152276
PDE7B,0.6484765479705226
LOC101928812,0.6481603067057655
CTU1,0.6480088331201133
ACTA1,0.6479879451044863
CD200,0.6475969281112939
LOC100129534,0.6470125773134682
SYCE1L,0.646937862124522
CST3,0.6464788744198501
RTEL1,0.6462973808149995
FDPSP2,0.6456294003884456
PDE9A,0.6455091519361982
LOC101927838,0.6454391928808709
KLRC3,0.6447778642306908
NMT1,0.6445887852170317
CCDC144NL,0.6443873476342137
DNAJC12,0.644382478934982
C19orf83,0.6435361378221427
ANTXRL,0.643295925642433
AMICA1,0.6430020575026468
LOC102725214,0.642824467748919
U2AF1L4,0.6425737150765849
LCN12,0.6420290725080856
CST7,0.6416747802825185
AGAP11,0.6405218530075171
PTTG1,0.6404965995271624
LOC102724828,0.6403304384938768
IL2,0.6401356980920496
NDUFC2,0.639533863678934
DLK2,0.6394593651078475
C14orf183,0.6394518714542021
NBL1,0.6391219331300175
CRTAM,0.6390457952630756
MFSD7,0.6384976007292344
NACAD,0.6381255316502266
KCNJ2,0.6379201391360918
LOC101930608,0.6376729980226592
SERPINA1,0.6373461084293126
PPIAL4B,0.6373286985965251
FAM159A,0.6370998933808786
LOC101929561,0.6370852872831839
RPL23P8,0.6365606662588726
RNF220,0.6363057155513355
THAP3,0.6358953817314463
LOC101928356,0.6358863802661485
LOC102725330,0.6353697409951142
TCEAL6,0.6350033815466798
LOC441528,0.6345835751885927
LOC102723795,0.6340523960349298
LRRC26,0.6339647291790167
RPS10P7,0.6333746072651988
EDARADD,0.6323937530829735
EEF1A1,0.631923956241694
GLI4,0.6317445767893173
DUSP4,0.6317017592896635
TINCR,0.6314697549403856
LOC102724614,0.6306588445635902
LGALS12,0.6304970735891998
LOC101928431,0.6304875187551338
GRM4,0.6299900714480997
MAP2K2,0.6297918358367017
TNFSF9,0.6294613290088765
LOC102724105,0.6291992772084443
LOC730257,0.6290527877254248
NACAP1,0.6277947714646391
LOC102724440,0.6274704434484286
NDNL2,0.6262835100072381
DTX2P1-UPK3BP1-PMS2P11,0.6262577419412254
LDHD,0.6261470587282687
LOC102724428,0.6257834093679048
IFI30,0.6253348562117511
DERL3,0.62521536166533
RASD1,0.6250082655321324
TBC1D3P2,0.6248896473894101
TAF10,0.6248572942350545
GEM,0.6248228955081152
SOX4,0.6247398618149835
ZNF771,0.624412129398436
RAB24,0.6240396204622021
DNPH1,0.6237371840928375
MIF-AS1,0.623700978640518
LOC101927271,0.6230433476288256
NPIPB4,0.6229957919682139
BREA2,0.6228591306928914
GeneID:101928965,0.6221932738781064
MESP1,0.6221287993221273
MT1G,0.6219644081229707
SERF1A,0.6218516694051704
HSPA7,0.6216061117777518
SH2D1B,0.6214245547956235
IL1R2,0.6213534908946187
RPL39L,0.6209853966114474
LOC90834,0.6206714880088828
TSC22D1,0.620421469377855
FAM24B,0.6203593189707027
PTTG3P,0.6203137469242912
TAS2R20,0.6202923670253148
CLEC18A,0.6201610530895602
H2AFB2,0.6195916877071661
RGS16,0.6189696917522938
ZNF286B,0.6187397315567051
UBE2S,0.6187184121972178
PPIAP30,0.6186372032021273
EMID1,0.6184087073054333
LOC102724850,0.6182983447625835
GLI1,0.6175222639836231
TCL1A,0.6170275546695803
ZNF525,0.6169351543823568
CHSY3,0.6164954683695093
MMP24-AS1,0.6164282581853627
TRNV,0.6158996595274263
DDIT4L,0.615682074927728
BMS1P20,0.615657036173374
SRM,0.6153674124193372
AREG,0.6148728918182333
TMEM191B,0.6148511657090531
PLN,0.6143430048042928
C2orf50,0.6139858785738882
LOC102724238,0.6136883610380197
CHKB,0.6136475517467338
CPNE7,0.6131375699276504
LOC100653296,0.6130373023446217
LOC101927906,0.6127485147922793
TXNL4A,0.611687831726131
LOC102724841,0.6107446349980361
TIAF1,0.610680087605484
FBXO27,0.6103332691690422
PRRT3-AS1,0.6101022570998291
LINC01501,0.6099918869895431
LOC102723897,0.6099781369580626
PAM16,0.6099556872128007
ZNF414,0.6095593834195294
ARHGEF33,0.609451088678607
LOC102723408,0.6089350723021606
LOC101929796,0.6088106745300804
ALKBH6,0.6080752606800135
MIR155HG,0.6078145104785986
CD81,0.6077354657702464
CRX,0.6075482322650777
ADM,0.6073898410968569
RASSF8-AS1,0.6067011779213815
CBWD1,0.6064325812346109
BEX5,0.6060320935950795
LOC101930279,0.6057006635400443
HLA-DQA1,0.605533142260111
LYST,0.6053312648200669
LOC101927815,0.6052897054066728
GABARAPL3,0.604986792288831
SEPP1,0.6026933029294937
RPL19P12,0.6022975534509204
IGFL2,0.6014566258927153
UBE2C,0.6006364037857401
HIST2H2AC,0.600203011041979
C16orf71,0.6001714510495247
LOC101927241,0.5997967617457506
LOC100996747,0.5996357456231161
CFAP20,0.5992728501685782
HLA-DQB1,0.5982010193230547
LOC102725292,0.5977964216197655
CLEC18B,0.5972484796491059
LOC102724192,0.597136987666411
LOC102723997,0.5958133428156335
MKRN9P,0.5958034010963944
SAMD11,0.5957441423957801
HOXB-AS3,0.5953804353337154
SNORA78,0.5950078932899483
SERP2,0.59468358040861
CGA,0.5945193244773747
XRCC6P5,0.5943844481710536
ID1,0.5940166405045264
CIB2,0.5939596614940517
CHGB,0.5938974902764499
TOP1P1,0.5936850335606713
RNU4-2,0.5936199507720117
RNU5D-1,0.5928663277787142
PPP1R35,0.5926174991270206
CD14,0.5923833834630573
LMO4,0.5918321723599819
FXYD5,0.5913950772480855
IER3,0.5911572573241279
HMX2,0.5910011449001171
PHLDA1,0.5909624762473314
METTL12,0.5905811985444611
H1FX,0.5904954320609507
LOC285847,0.5903284092858737
LOC101929531,0.5903062925078023
TPGS1,0.5893473961874893
LINC01356,0.589171978287936
MMP23A,0.5890472536972071
IL20RB,0.5889570678309863
KLRC4,0.5883357453779311
VSIG2,0.588112186287394
LOC646513,0.5877429493213644
LY6H,0.5876853876183062
ATP5EP2,0.5870287753727053
HLA-DRB3,0.5867706945843916
C10orf131,0.5867685936749311
GPR97,0.5865405243924499
FABP5,0.5864109282647009
SLFNL1,0.5862995814821871
RMRP,0.5857130876810372
GP1BA,0.5857081012135806
ABCD4,0.5845296286389682
HSPA4L,0.5843038087768819
TAS2R14,0.5837353732432046
NOXO1,0.5834365266763627
RNF126P1,0.5824250281614569
CD177,0.5821908311475551
GTPBP6,0.5819908342153937
HLA-DRB4,0.5816981532171532
YPEL3,0.5804859227828502
CLIC3,0.5804132110726241
ZNF296,0.5802008697602467
SLC2A12,0.5801893663113725
SKP1P2,0.5797470080476353
LINC01170,0.5792436884101507
JAKMIP2-AS1,0.5784503836735532
BCL3,0.5783343559588172
ADAMTS13,0.5777020455884753
LOC285074,0.5776963917677433
SGK1,0.577474709401371
MIR650,0.5771512592077536
ZNF331,0.5769662003945479
CYB5D2,0.5768661664561103
SCARNA21,0.5767336805136825
REG4,0.5765886080330817
GYPE,0.5765704840235077
NCF1B,0.5763124930984982
KLRG1,0.5761592600839416
S100A5,0.576022056791005
HLA-DRB1,0.5758786500922864
SNORD104,0.5757734012444135
MSH5-SAPCD1,0.5750968327237612
SMIM4,0.5749705643760582
LOC613037,0.5749463362833016
SCN1B,0.5748836779119979
CLTB,0.5741727371504329
LINC00623,0.5737433683908434
LOC101559451,0.5735752965799306
HLA-DMA,0.5730903393262584
LOC102725436,0.5730250796487789
FAM173A,0.5727739183348929
LINC00907,0.5721902940109374
VTRNA1-1,0.5714968274053671
NENF,0.5709590835008461
SCHLAP1,0.570715988127964
CCL4L2,0.5706759176076319
HLA-J,0.5706605216587892
FAM50A,0.5704641977709481
HUNK,0.5700475810871972
FAM35BP,0.5699820754680429
CD70,0.5697122405595326
FBLIM1,0.5697039816489068
DNAAF1,0.5691689781022008
SNORD3A,0.5690973163737403
CHCHD10,0.5690815174589228
LOC401127,0.568982450260453
MT1F,0.5686109950897026
LOC101060389,0.5683386061714923
SLC22A14,0.5679422801488775
C11orf96,0.5678862740269125
LOC101929416,0.5677889596358404
SNHG9,0.5676942247945653
LOC100996809,0.5674524291288416
ITM2C,0.5672897850615057
BLOC1S4,0.5670373978229637
LOC101930333,0.5667192476724383
RPP21,0.5667131511566917
ZNF32-AS1,0.566635492235084
NMB,0.5664658501811705
SIRPG,0.5662780888473306
SRSF9,0.5661249031292499
LOC100506159,0.566039936902112
RPS26P11,0.5660280021093774
MIB2,0.5657839466180341
LOC102723757,0.5652952387538213
SNORD35A,0.564041237017912
C17orf82,0.5633939175839004
LYG1,0.5630170668311767
LOC102288414,0.5628561301666216
MRPS24,0.5613947787884038
CBWD5,0.5612409044336337
CD8B,0.5610772775455282
TMEM259,0.5609695768483433
SNF8,0.5607263083703593
INO80B,0.5603303820029659
LINC00086,0.5596810032803927
MTRNR2L10,0.5593315561058192
LEMD1,0.5593008360987772
MIR636,0.5580345353872687
IFITM4P,0.5579192663080065
KLRF2,0.5575966026547837
LOC100996919,0.5572339101021277
THNSL2,0.5568002146609208
BAG3,0.5566440766968129
PGAM2,0.556531584866617
NPIPB11,0.5563736051777367
MKRN3,0.5559206837190668
NCF1,0.5558792775462545
SLC2A4RG,0.5552049149332394
HLA-L,0.5550746358443781
OSM,0.5550218775714149
UNC5B,0.5548362469438153
PRG2,0.5545281912801463
SPATA4,0.5544160721461806
SMIM3,0.554093478964707
CCL23,0.5534302139968026
GPR158,0.5525996405831066
LOC283693,0.5522082849471466
LOC102724971,0.5515136709290704
S100A9,0.5512924132850519
RBM38,0.5511130234274505
ARL16,0.5505525214046445
PTPRA,0.5504076995953662
MAP1LC3B2,0.5500430541712192
TCN1,0.5496713213701552
HNRNPA1L2,0.5495085150759068
HIST1H2BJ,0.549455478699665
RIN1,0.5490109570951192
MIR4435-1HG,0.5489586036799897
TDH,0.5488815860985956
LOC643733,0.5485931948907213
H3F3A,0.5478802922713351
TYMP,0.547718817372884
CEBPB,0.5476671469188669
PROKR2,0.5476455664828325
CDC14C,0.5476271227490812
LOC100293211,0.5475815251625727
DNAJB4,0.5472853877378717
PDCD1,0.5471452776035249
HM13-AS1,0.5471338186133382
LOC102725414,0.5467762941466063
HORMAD2-AS1,0.5465276641401117
LOC100506248,0.5461200413542223
GOLGA8R,0.5460598821287065
CXCL2,0.5455283775752894
LL0XNC01-116E7.2,0.5451703337932519
DUSP5,0.5447349716242333
CTF1,0.5442732407239579
LOC102723539,0.5442214591232223
NT5C,0.5434253577460034
MTRNR2L8,0.5420043587751142
HS3ST3A1,0.5413079805984862
RGS4,0.5411874597185374
AGTRAP,0.5409747239535507
NT5M,0.5409694835040184
LOC101928173,0.5404802194332486
TMEM107,0.5404628218975449
C4orf48,0.5401437314930781
RAP1GAP,0.5398930062527001
ACP5,0.53894296383268
GPR161,0.5387746929036035
CMC1,0.5379091943531913
SRRM2-AS1,0.5376209043597755
LINC01089,0.5375138922992801
IFI6,0.5373166972103525
SUMO1P3,0.536805042041951
TRPM2-AS,0.53505316591183
NPIPB6,0.534931005263061
KLRK1,0.5343462533911195
MAF,0.534334475622685
RAB6C,0.5342853837725352
LOC100506321,0.5340691698247091
SSBP4,0.532854857399536
LOC101060038,0.5324271468543924
SOCS3,0.5324187290276075
C1orf192,0.532190717446827
ANXA2P2,0.5317639121562325
MBOAT7,0.5317143482872531
CHMP1B,0.5309438915322447
LOC101929910,0.5308394391570264
PSD,0.5299122598534678
ANXA2R,0.5292542920908668
LOC642441,0.5291137364237168
RHOB,0.5287928988874295
LOC100240734,0.5286874286920492
GRK6,0.5286047468846984
C1orf228,0.5284052834567855
ZFAND2A,0.5283341571244324
LOC100129617,0.5281723350698481
A1BG,0.5278543816726625
LOC101930508,0.5277216138432381
KCNQ4,0.5276560316037928
TSSK3,0.5274958554665706
STMN1,0.5268086244283862
BLOC1S1,0.5267895365166329
GAPDHS,0.5265189656749572
ICOS,0.5263401216186879
HIST1H1E,0.5247198635406617
LOC101927603,0.5237925612662657
PPP1R27,0.5225202170110637
WFDC21P,0.5225034116272385
H2AFJ,0.5224537011391837
FLJ33544,0.5220465948308115
PMAIP1,0.52172032387537
TMEM161B-AS1,0.5215750886948921
IRF7,0.5214576941120019
TNNT3,0.5210227140985089
LOC101929666,0.520189582891395
TIFA,0.5199958290940556
SRGAP2B,0.5193024826215342
IGFLR1,0.5186742520452056
LOC101927823,0.5184563803558984
LOC102725277,0.5170859853034941
LOC102723588,0.5166545638768496
IGBP1P1,0.5164888001339618
MT1M,0.5158466653396411
LGALS1,0.5157786170619411
LOC401052,0.5157387546461031
SELM,0.5157032945862441
C19orf18,0.5143849734267966
KLRB1,0.5136403764929643
GeneID:257357,0.513505985921451
MCM8-AS1,0.5133334677688365
PHPT1,0.5124918118449022
SNHG15,0.5122240447383193
LINC01372,0.5111024948913752
LOC101929451,0.5110751390826657
GUCA1B,0.5102634412195463
RTDR1,0.5100396891593874
JUND,0.5094305796023452
ARHGAP44,0.508859854919233
ISG15,0.5081277281742428
SNORD15B,0.5076471817899154
TVP23C-CDRT4,0.5069014402813657
LOC100128770,0.5062813754416053
POLR2J,0.5060476670002998
LOC101929523,0.5058791146571915
HIST2H2BA,0.5056302424927401
GCHFR,0.5054716739627345
SNHG7,0.5051730425948581
LOC101930405,0.5051488230154672
NDUFC2-KCTD14,0.504110838474044
SUGT1P1,0.5035400598729494
OSBPL6,0.5031552529070458
SYT3,0.502204960288668
STRA13,0.5019862561813846
PERM1,0.5014123030408258
ID2,0.5013570475139337
EIF5AL1,0.5013075858053423
CD83,0.50117884101416
SNORA69,0.5011156836650352
DGCR6L,0.5008037265150673
LOC101928671,0.5002309411244992
CAPG,0.49986541362107634
LOC101929124,0.49957217783517327
LRRC3DN,0.49844380972826
TRAM1L1,0.4982098520345264
KRTAP5-9,0.49804209758296697
C5orf56,0.49790032119377337
LEPREL1,0.49777458398549496
LINC00882,0.497681994039403
LINC01285,0.49762043483819973
NUTF2P4,0.4970707802621469
LOC286297,0.4968542877380776
SUPT3H,0.49622471867148027
CA5A,0.4955201407048213
FBXO47,0.4953772556862321
LRRC37A6P,0.49520079442641984
LOC284454,0.4949807797337885
GRAMD1A,0.49453721919363336
TOB1,0.4927866181765034
LOC102723520,0.4923850412991314
RGS1,0.4920302515146375
TUBB2A,0.4917531660563681
FERMT2,0.49155129240004203
SPNS1,0.49037415500494486
APOD,0.4900571248349693
TIGIT,0.4894036994259161
STUB1,0.4891091000826122
TDRD12,0.4889427697279428
MT1H,0.48820749398358554
LOC102724156,0.4878488221043478
LOC101929109,0.48776761878483443
RPS18P9,0.4876519136320642
APOOP5,0.48739123626722225
TUBB4B,0.48706562178686663
HSPA6,0.4868899655130746
COPZ2,0.4864889169373387
SYP-AS1,0.4858422667484616
GNLY,0.4850189311144763
MTRNR2L2,0.4831598920481018
TEN1-CDK3,0.48309964295928165
HBA1,0.48214003340811173
MS4A15,0.4818737674916746
RGS2,0.48182860314088555
CRLF1,0.4816986556003205
SERHL,0.48145671047773286
SDS,0.4811388133633537
H3F3C,0.48045817592687773
PGAM1P5,0.47969132552815863
CDKN1A,0.4792317541849738
LINC01251,0.476910659764499
CXorf58,0.47663121610394
KMT2E-AS1,0.4765938542527841
MT1X,0.47589316973202317
CKS2,0.4758495056254504
PIM3,0.47580593705775903
HLA-G,0.4751963980487154
LINC00202-1,0.47497300402287934
UGP2,0.4746402316938574
TNF,0.47454759728907797
LOC389607,0.4743944068413497
SCARNA9,0.47437617404988114
LOC100499484-C9ORF174,0.4735526000416572
NEU1,0.4729038631322623
LOC101927019,0.47276831237819456
LOC285819,0.4724927451368023
LOC100129138,0.47246024299854755
FAM131C,0.47244884123709663
SUMO1P1,0.47243440587967994
RNA45S5,0.4723063922920154
LOC101928426,0.4722092235740892
SOCS1,0.4717896631576768
TPRG1-AS2,0.47078630105552416
HSPH1,0.46974922886312165
LINC00861,0.4694777830366414
GeneID:102723863,0.46922665861400653
PLAC8L1,0.4689502249011753
ADCY10,0.46778466142670144
HIST1H4C,0.46653346484477914
GNB3,0.4660324135462798
SNORD117,0.46601241565032975
LIMS3L,0.4655865132494607
LOC101929410,0.4654157346612307
SERTAD1,0.46528382006023195
LOC102723817,0.4644972295313565
LOC101928349,0.46415230957545833
TRNP,0.4635069160539465
SGCA,0.4631181825346116
LOC650157,0.46297752896375644
TPTEP1,0.46296733231651205
BATF,0.46257924344814405
BLACAT1,0.46184238185294907
TMEM31,0.4618220018014736
CITED2,0.46174534934887357
BRE-AS1,0.4610593938966448
LOC102724147,0.4608186529423342
C10orf90,0.46026380615915446
TFAP2A,0.45737184611206927
SNORA5C,0.4571873406676319
CARD16,0.4563665642459589
LOC284600,0.45628039763426204
WDR72,0.45572916950445524
RNF103-CHMP3,0.45572319879733464
PLGLB2,0.45376662777609883
SLC38A2,0.45224726348644256
PRR5-ARHGAP8,0.45164919529170466
BHMT,0.4498680833179563
LMNA,0.4497930947553793
ODC1,0.4489006859290608
NME3,0.4478818853112371
MIR6789,0.4460091941170872
IFITM3,0.4453744347352221
TPD52L1,0.44440894954284815
ATF3,0.4440741746810356
HPX,0.4436162885112879
LOC100288123,0.4432477704516924
SNORD76,0.44320408931838834
CLEC18C,0.44287836794799706
RHOBTB1,0.4424347676788022
FAM47E,0.4423636006714798
DDIT3,0.44228642984950367
COLCA1,0.4416951690365455
LOC102723746,0.4416475272963476
LOC102725101,0.4410223009921696
CYB5R2,0.44095541715370684
TFAP2D,0.44068645060849454
LOC102724084,0.44020016101309567
LOC101927486,0.4401932486331394
LOC102724486,0.43959994603131564
CCL15,0.4383625122509224
LOC101929713,0.43736098336017654
SLCO1A2,0.43691423172679084
CORO1B,0.43479706599452095
DEFB1,0.4343898783362102
LARP6,0.433182093770644
SNORA11,0.4330339233708702
RGCC,0.43299002183598834
LOC102725367,0.432018638300102
H2AFX,0.43199678496340144
MEG3,0.4310462237010405
LINC01419,0.4309440590563625
LOC101928572,0.43007230460107987
MT2A,0.4299663226578301
TRIM50,0.4294144735252944
PRR4,0.42914711364136915
SLC7A10,0.42801392555059453
DUSP2,0.4250150783057104
CREG2,0.42246896333359246
HNRNPA1P33,0.42191343027854705
ADAMTS3,0.42155852414472234
GADD45B,0.42149545760483137
RPS14P3,0.42142654332865725
LOC101929374,0.4214173120024865
CASQ1,0.42121545679178607
HSPE1,0.42032718640711086
BVES,0.41909908091066406
SNORA2B,0.4185025465406404
GPX1,0.41791569801592116
ZNF732,0.41731832082269654
TSPAN12,0.4166451723102184
IL7R,0.41591486695251595
LOC101930240,0.41504825504306053
HSPB1,0.41310127763900106
EGR1,0.4126630899785109
AQP7,0.4120806953629294
TTC39C,0.4111402115606935
LOC101929426,0.4109584185691504
LOC100996318,0.41060668413700113
SFN,0.40988306460913526
TUBA1B,0.40962589096722973
MFAP2,0.4089748417331269
BAX,0.40885819538048584
KRT85,0.4087575806413239
SNORD60,0.4071103011406729
FOSB,0.40630799020913005
PRSS2,0.4058562081225651
LOC101928058,0.40556848379500143
MAP1B,0.40491728746885847
SLC4A1,0.40282018537464015
SBF1P1,0.40276450701725325
LINC-ROR,0.399945203816482
MZT2B,0.3995411013072958
ALPK3,0.3985215770533905
GAL3ST1,0.3981695763420818
RN7SK,0.39690701630885405
TOMM20L,0.3965358912675056
CCL19,0.3956474345347153
LOC102031319,0.3954896676799766
TNFAIP3,0.3947478678597305
HBQ1,0.3925761049675133
WIF1,0.392341639782593
ZNF676,0.39220066601459586
LOC339807,0.3916167957489655
LOC100130373,0.3916154284078465
LOC102724738,0.3913670684642294
BCAM,0.3903946557570269
LOC102724065,0.38892224315198487
NPIPA2,0.3883485482501848
TBC1D3C,0.38770931533114433
DCTN1-AS1,0.38702112204615724
LOC101930378,0.38673945450530034
TP53TG3,0.3858577540740957
RARRES2,0.3840319247012558
LOC102723360,0.38390975270133254
FLJ46026,0.38369783516537936
LOC649330,0.3826662252429813
PTPRG-AS1,0.3825573241612375
LOC101929229,0.3824605858412422
LOC101926893,0.3822316283309432
LOC101060264,0.3814773739296921
LOC101930466,0.38136143371343656
HTRA3,0.3808645951120477
LOC100509764,0.3800696146613082
FZD8,0.38003616801242923
STRC,0.3798058743766854
GNG12,0.37975729994998225
LOC101930543,0.37926223922312335
TTYH1,0.3790203934231352
CA9,0.3783349885018862
GeneID:102724189,0.3781881461871564
MAP1LC3C,0.3777844253605308
LIN28A,0.377094910375524
DLG2,0.3754307431951798
RNR1,0.3750639656458982
PTF1A,0.37461711137915976
LOC101929908,0.3744694986048372
PSCA,0.3736818859991171
CD7,0.3733334746173662
ANKRD18B,0.3731506619138022
AARD,0.37306387004269365
TPTE2,0.37278517035570097
NR4A1,0.3727029459052724
C17orf98,0.3724054085048841
LOC101930591,0.3723479026116675
LOC101928203,0.3720802154361289
RCOR2,0.3715983371830395
SAT1,0.37130657752014995
LINC01205,0.3703207557890584
CECR2,0.37003467879775115
LOC101930461,0.3698051712294372
LOC729652,0.36943402537763925
LOC101927905,0.3690932500119263
LOC101927897,0.3678041296967141
LINC00545,0.3665509726758648
LOC101928910,0.3659517755142466
TMEM130,0.36550729080095196
WDR17,0.3649737378371626
C1orf229,0.36368492447607914
SKIDA1,0.3623204622936148
ANK2,0.362091704847409
LOC100506901,0.3620230748230552
KL,0.36093323064171134
RBFOX1,0.36050941779914863
OTOA,0.3604823661067793
LOC100505978,0.36023467588126123
AMY2A,0.3599394697241712
NPB,0.35990359771200686
ETV3L,0.3596788585743955
DUXAP10,0.3595787286241118
FAM86KP,0.3591476259757149
KCNE2,0.35805855722009383
IL22RA2,0.35768266256563086
ANP32D,0.35707949202707034
OR2A20P,0.3565497450106985
RNU6-9,0.35606436114281365
RNU2-1,0.355359521153678
NFKBIA,0.35498823861506473
LOC375196,0.3543210541882006
LINC01006,0.35374132709386114
LOC102723554,0.3529997949716687
OR7D2,0.35269456811022476
MGC16142,0.3512563546409936
TENM2,0.350819466214697
ZBED3-AS1,0.35015346230787187
SCGB1B2P,0.34874204465707526
RAET1G,0.3480938478734354
LINC00377,0.34799512499331037
OR2L1P,0.34776661017802607
ASPDH,0.347351174487279
LOC729080,0.34684514381579434
CITED1,0.3464833607743703
GGT3P,0.34487300705136725
SNORD12,0.34365922150893585
ECM2,0.34271136655092727
SNORD56,0.3404343869724407
MGC39545,0.34013720193079805
CST6,0.3398952832942369
EFCAB12,0.338785269294253
PLCH1,0.3386967385682072
LOC101927492,0.3385891390854808
CELSR3-AS1,0.33628295535200564
FAM78B,0.33587994822920175
LOC284080,0.3331043744041401
LOC101929440,0.3329532945616499
CD164L2,0.3326679967797835
LOC101927039,0.3315265098128609
JUNB,0.3314906824958664
RNU6-42P,0.3314074539412539
HHIP-AS1,0.33134597088737694
BOLA2,0.3262331726516914
HNRNPCL2,0.3252050224665071
CHMP4C,0.3250300122625762
LOC101928701,0.32409732788570256
DPY19L2P3,0.32395568416312387
LOC102724862,0.32351331123747923
EPYC,0.32252546569018287
LOC149351,0.3217810092268841
WISP1,0.3217362468961404
CD74,0.32126356024018193
RPS26,0.3212109310865979
LOC101929482,0.3209296773899053
RFPL3,0.3208626857154775
CCL1,0.32053708495109984
FAM27C,0.31876310268461455
RBPMS,0.31835869487667623
LOC101929159,0.31785243860100143
CALML3,0.3177466912482722
LOC339529,0.31740137494790577
DNAJC22,0.31478738243836596
WSCD1,0.314742618688728
LOC102724369,0.3141977500430738
LOC101928521,0.31374562505705844
TOP1P2,0.313575642941483
PAPOLB,0.3131853292468875
C19orf81,0.31280072400045367
MBOAT4,0.3100606509102203
HNRNPKP3,0.3091658065518741
HSPA1B,0.30886334795316595
MS4A2,0.3079514085200795
SLC24A3,0.30632525919301223
ELN,0.30569322219630124
LOC101929181,0.30560135399443183
HSPA1A,0.30505271250889326
ONECUT3,0.30463863375404043
MS4A10,0.3042426877586096
GSTA1,0.3036765874884309
RUNDC3A,0.30352592740216455
LOC102724396,0.3017786998061798
GGT8P,0.2998443796485247
LOC101929751,0.29935981850283844
DNAJB1,0.2984613455588594
LOC102724630,0.29826657867100564
IER2,0.29781445983353216
PRSS44,0.297560520797615
GATSL2,0.2967471770171334
CAPN11,0.2965864465652134
ANXA3,0.2960231545232927
CD69,0.2958623649507778
MIR7848,0.29508896446310795
GRIN1,0.29427374585032073
LOC101930370,0.2937652926533393
HBM,0.29347924522232943
HEYL,0.2932768903243609
CRIP1,0.29317080243700505
TFAP2A-AS1,0.29260694993184466
LOC102724497,0.29142254496025705
MEIS3P1,0.29098245645439946
LOC101060216,0.2907830256610549
RASL10A,0.2904985960060041
TRNA,0.29040017676925445
PLCD4,0.29014955747298243
IFITM2,0.29000347805040927
GPR64,0.28956713637137443
LINC00923,0.2893246392989128
LOC644554,0.28893654711979144
SNORA70G,0.28887625972082576
JUN,0.2885227724812788
ZFX-AS1,0.28819403028497026
MRO,0.28808397233142535
LOC101927904,0.28787999611026216
CYP2C18,0.28733398241692587
SLC45A3,0.2871103545100164
LOC101929227,0.2850986849861885
LPL,0.28394420544084736
TUBB8,0.2831845755586251
ABCC9,0.2831601055443941
FLJ42258,0.28271271398968917
GAPDH,0.2825078412638248
MAPK15,0.28133064332923846
TSPEAR-AS1,0.2803523987300722
LOC101927418,0.28003204763803974
FTH1,0.27800571242295746
SRMS,0.2777158625917658
SHISA2,0.2776221432058287
MRAP,0.27678099240825726
FAM95B1,0.2748557439511667
RNF216-IT1,0.273153330002602
RNR2,0.2728031620297353
FOS,0.2727058613546413
LDB3,0.2720423949037495
ALB,0.27116065876370554
LOC101927212,0.2685516302557963
LOC100505774,0.26833302689000654
RTN4RL1,0.2682087828314731
LINC00637,0.26747738681703587
LOC102723679,0.2657895387641614
KSR2,0.2650879414214151
KCNJ6,0.2631320216726528
ALMS1P,0.26168499497809805
LOC102724118,0.26129925769051293
LOC100507387,0.26120155570482073
GPR75-ASB3,0.2611408636845035
GOLGA8H,0.26014283804372934
KREMEN1,0.2599086859614797
LOC101929330,0.25824573761132
DUSP1,0.2574908650451286
ZNRF3-AS1,0.25370242583700686
LINC01447,0.2529420829604101
ARMC4P1,0.2524992337592529
APOC1P1,0.2522253043948218
RNU6-31P,0.25156282738620633
MINOS1-NBL1,0.2510171348359416
MS4A6E,0.25063494762183935
IL31RA,0.2492656857929983
ACTB,0.2484991028558505
SNORA13,0.2483344609853716
BGLAP,0.2468970125366385
CIDEC,0.24580488015178945
LOC102723708,0.24567317176342574
LOC102724190,0.24494006148821865
SCARNA3,0.24470974775147256
FDCSP,0.2437196780873959
FMOD,0.24350325130542813
ZG16,0.24246111909954896
LOC100287852,0.2417377944652105
MEP1B,0.24125082285462882
EPB41L1,0.241233326232808
OR2L2,0.24098891270714193
LOC285766,0.2406907148114673
MT1B,0.24049940860675692
CCDC116,0.24028011825965434
LOC101929204,0.24004920917851758
LOC101928880,0.24004386172070846
INE2,0.23900338205369803
GATA2,0.23812323531172752
NCRUPAR,0.23796461380966893
LUM,0.23761496893582595
LHB,0.2356348657894767
LOC101927539,0.23537736769374634
LOC102723722,0.23367847922449703
C9orf173-AS1,0.23293443873370398
ELOVL7,0.23263187702867827
LOC102725365,0.23199224043421585
