gene,attribution
KLHL17,0.0021271708708178656
LOC102724031,0.0021182940398170222
LOC390937,0.0021017642648892116
DMTN,0.002101233270494798
MUSTN1,0.002085469954589216
IL17A,0.002082007550482312
MAGOH2,0.0020605742933213485
LOC644936,0.0020384522433556152
LOC100506860,0.0019884784203931466
KIAA0101,0.0019746631619223555
CAV1,0.0019656251906964347
LOC101928812,0.001965391197992455
HIST2H2AA3,0.001942968243222325
LYZ,0.0019417662148337156
CCL22,0.001941157787009186
WASH3P,0.0019354833068625068
IFI27,0.0019330408406356657
RASIP1,0.0019309194320326116
WASH7P,0.0019297053342669285
LOC100507501,0.001924660239964733
FKBP1AP1,0.001922645303627125
CTU1,0.0019217394045248973
PARD6G-AS1,0.0019099845734955646
ARC,0.0018796586232319567
LOC102724448,0.0018725105114505188
SERP2,0.0018713619659538345
NXPH4,0.001868722587500552
PON3,0.001868250321565222
LZTS1,0.0018620760058293074
UBE2MP1,0.0018522143576417275
NPIPA5,0.0018459320129327488
LOC101930551,0.0018450629383401326
LOC101928402,0.001827927632958822
SNORD104,0.001820154290748621
SLX1A-SULT1A3,0.0018074039886433935
GAS6,0.001782884480226486
MINOS1P1,0.001778449417712499
PTTG3P,0.0017708693667077714
MAP2K4P1,0.0017652960715603076
ZMYND19,0.0017371442653693725
ARID3A,0.0017319977122743665
AMT,0.001723549902225729
MIR564,0.0017090573519843353
TMEM88,0.0017078871683499158
LOC101930325,0.0017002051109940555
IL10RB-AS1,0.0016961115047009537
FGFBP2,0.0016943739044019473
HIST2H2AA4,0.0016873249792541281
GDPD3,0.0016831059327273895
LOC102724457,0.0016712000000374116
REG4,0.001632029490996764
AMN,0.001620839959548918
IL21-AS1,0.0016091233661499789
CCDC102A,0.0015995133309996614
ESAM,0.0015816967512904863
PAGE5,0.0015549490181645481
LOC284412,0.001550349563763897
LOC102724426,0.0015459779372152308
BBOX1-AS1,0.0015412980252852051
FAM86B3P,0.0015279120443407641
SRRD,0.001526902182596156
LINC01501,0.0015207497807978609
TNKS2-AS1,0.0015148682256868522
PM20D1,0.0015066135763626874
LRRC70,0.0015065836918257225
RNU5F-1,0.0014998243894079526
LOC102724342,0.0014979543934441287
LOC100233156,0.0014913301811238363
SNORD15A,0.0014903745502852423
LOC102724594,0.0014889544111264114
FABP5P3,0.0014883274013063053
MAGIX,0.001484091844848259
POU6F1,0.0014747542295473078
PMCH,0.0014655048915713713
DERL3,0.0014644094981453141
NAT14,0.0014637620177037525
SLC10A1,0.0014632519321391103
CD177,0.0014580299868910912
LOC102723407,0.001457243255278306
TFAMP1,0.0014498361384799893
LOC101927507,0.0014451738567270562
C1QC,0.0014217405169315446
LOC102725438,0.0014186746567094195
TEKT4P2,0.0014137079440762568
LOC100293211,0.0014130088095552352
FBXL22,0.0014059179417516936
CDC42P3,0.0013909400787450916
RPL31P11,0.001380941986863992
NACC2,0.0013807297792620774
ANXA2P1,0.0013773958749228982
PRR19,0.001328882471758806
PELI3,0.0013198487270780716
GGTLC2,0.0013163489407418821
LOC100133286,0.0013060871167366493
LOC100507424,0.0013054861817547042
PGAM4,0.0013004822916204092
FAM86FP,0.0012953434079214833
S100A8,0.0012925496164047224
LOC101926889,0.0012852456474930878
PKN3,0.0012851014953169225
SCUBE1,0.0012792709548130016
LOC100287632,0.0012606058067551335
DGCR6,0.0012546362883395356
SNORD13,0.0012529278532576779
SNORD22,0.0012515812154320523
RNASEK-C17orf49,0.0012444105433701627
CXCL8,0.0012409823352157955
IL4,0.0012390132569454185
