gene,mean_abs_grad
SLC25A53,0.487932447949358
EFNA3,0.4879075402062423
LMO1,0.4877529843092541
SPATA4,0.48770903074824873
TMEM161B-AS1,0.48763066758211454
CCL3,0.48753717427333243
SYNGR3,0.4873955638947693
ZNF525,0.4871137847342292
FLJ13224,0.48594647460089946
LOC101930279,0.48588413169709016
FBLIM1,0.48576511531804056
SNORD97,0.48567281813713453
CTU1,0.4854636835258247
LOC100507316,0.4851537005307618
RASSF8-AS1,0.4849835448371197
LOC102724594,0.48494829761140235
LOC101059954,0.48489113225281244
IFI27,0.48462827120967705
LINC00174,0.4844388814581711
UBE2NL,0.4843914355253835
LOC101927848,0.48416344191726385
LOC102723997,0.4841316473342889
OTOF,0.4834526860849197
SRRD,0.4833502367154566
ANKRD42,0.48304879120726274
LTA,0.4828923571672156
QRICH2,0.48268419544441554
RGS16,0.48234434567073636
RASD1,0.48227810080766337
GIPC1,0.4821289064391859
HRAS,0.48204465675365826
SERPINA1,0.4815722694843924
LOC101929523,0.48147240297547955
TPD52L1,0.48090255706089013
SLCO1A2,0.4808424214836122
NENF,0.4807116211875862
LOC728026,0.47994051363306917
LOC100653061,0.47949581419377385
MIR636,0.4793966386863742
GNG4,0.47930669166735684
C19orf83,0.47879447272496234
HIST1H4J,0.47876334691415695
SERF1A,0.4787466767982529
FER1L4,0.4785648043486302
PPIAL4B,0.47836366662546953
TSC22D1,0.4778657534481477
LOC102725330,0.4778481998340734
IFNL1,0.4774759434610208
RRM2,0.47670594879258227
TRNV,0.4766261601106638
TEN1-CDK3,0.4763680443229578
REG4,0.476208553038707
LOC102724995,0.47576158904414445
CHPT1,0.4757608029767146
LINC00907,0.4755846141446037
SGK1,0.47524670967497923
OSM,0.475119817013794
MAP2K2,0.4749998007872434
CHKB,0.4748385202773084
LOC102724428,0.4744324388835695
H3F3A,0.47442817321440595
RIN1,0.4742164571614402
HIST2H2AA4,0.47417589097404045
TSR3,0.4738890728469555
GAS6,0.47369920871179594
SLC10A1,0.47366266461670875
SENP3,0.47353780759584735
HES1,0.47351044611156073
LOC100653296,0.47349851037289664
LOC102723554,0.4733249597382127
PPIAP30,0.47314414247296793
LINC01480,0.47283939188703644
CD70,0.4728024216507012
NEDD8-MDP1,0.472496122578148
KLRF2,0.47190244491527017
MIR181A2HG,0.4716567278987276
LOC102723354,0.4715063780773433
LOC102724156,0.471340179206877
MESP1,0.47126576198572917
ASB2,0.47122497350489256
CST7,0.4711700594585566
SNORA5C,0.4711551572849226
GRM2,0.47076046772037466
HIST1H4I,0.47062597262364947
LINC00152,0.47062122642229054
FAM89B,0.470577878256177
DNPH1,0.4705277506132045
ZNF414,0.46973513640515546
RPS10P7,0.4697170894888372
LOC100505585,0.4696654053188421
ALPK3,0.4695684272057139
CSF2,0.4687971990451833
LINC01260,0.4687210512459814
UPK3B,0.46786023693854467
LOC285819,0.4676571198578666
ZNF771,0.4676277359762695
CIB2,0.46719755560915316
ARL4D,0.4668770860394485
MIR4435-1HG,0.46669516960410323
LOC102724336,0.46650104689425154
LOC101929918,0.4663976747705432
FABP5P3,0.46636161309951046
LOC101930333,0.4662372621509414
SEMA3E,0.46613374813780534
EDARADD,0.4658253585610163
RAB12,0.4657573604175808
CTAGE11P,0.465580242209718
FLJ33544,0.46556380242765166
MRGBP,0.4651470325033188
MSH5-SAPCD1,0.46512168395704745
RPS26P11,0.46509683533452667
LOC90834,0.4649209085248924
LOC283683,0.46472907780226397
SCN1B,0.46457589019232426
C2orf50,0.4644609323238737
LOC101930405,0.46437808166810385
CA13,0.4643047773330345
TEPP,0.46421900328208787
LOC101930233,0.4639070612669922
RPSAP9,0.4638416705782744
NCF1B,0.4638366226253991
TXNL4A,0.46375402878949357
LOC102723437,0.4635489848503863
SH2D1B,0.4635378290306102
METRNL,0.46309157826690456
CD81,0.46308391481891065
C8orf82,0.46303270597849855
MT1E,0.46271227046225655
PCDHB9,0.4622917087794488
LOC101929229,0.46117590498136474
HIST2H2AC,0.46101446839305915
LRRC3DN,0.4609074601162818
ANKRD28,0.46048330011758587
LOC102724614,0.4604224896195965
RPLP0P2,0.46026136045838445
UBE2C,0.4601243009467347
LOC389834,0.459835820348521
GOLGA8S,0.4598161440686072
FAM24B,0.4596207670562141
FLJ31356,0.45938860757449507
KLRC2,0.45892804395124537
DYNLL2,0.4587396337097558
SERP2,0.45860314743139424
TNFSF9,0.45841293897789
METTL12,0.458096817373217
RBFOX1,0.4579714637393584
INO80B,0.4579581360654078
THAP3,0.45767801606524317
TCAP,0.4572296539868523
SCHLAP1,0.45710601437728116
LOC101929786,0.4570881750924922
ID1,0.45689804278631424
C1QB,0.4568539071338765
ARID3A,0.45670861850838085
LOC101928812,0.4563898993812501
BMS1P20,0.456321973128458
DDAH2,0.45630432823218514
CCDC144NL,0.4562867296864587
LOC101929500,0.4562393187530633
LOC101928173,0.4560743335101692
ZCCHC12,0.45590124023240747
PKD1P1,0.45573279288747576
FUNDC2P2,0.45567022816319436
C11orf96,0.4555468903051396
PGLYRP2,0.4553775656105795
LOC102723694,0.45513720208214675
WNT10B,0.45485711897323333
ARHGEF33,0.4548365416954532
LOC101559451,0.454695503131284
GLRX5,0.4543979662038604
CRIP2,0.4543592549842464
ATP9A,0.4542586071375513
IGJ,0.4540180052348799
LOC101928659,0.4538461719352368
GRM4,0.45364539508418744
CD8A,0.45339296054916944
LOC102724630,0.4533917615835048
SIRPG,0.45249405366002377
MEF2BNB,0.45222010395810813
MIR600HG,0.45216655488806734
NPIPB3,0.45203279903526083
CD177,0.4519310288431921
CYTL1,0.45182377462473994
LINC00623,0.4515885569528877
TSPAN12,0.45146262772091705
SNHG9,0.4508677539301631
IER5L,0.4506604019230308
NFKBID,0.44934005458255477
UBXN11,0.4491922176229363
SRRM5,0.4490693082709534
DTX2P1-UPK3BP1-PMS2P11,0.4481350789546937
SRM,0.4480859459566099
KLRG1,0.44799950597128224
PSD,0.4477315302872405
UBALD2,0.44739278819702744
HLA-DRB3,0.4471923712721599
NCF1,0.4470700914362715
TFAP2A,0.4468110538402498
NPIPB4,0.4465836509651145
SNORD35A,0.44645136603270924
ANKRD16,0.4464103240427617
LOC102723539,0.44583807641312484
PTTG1,0.44580327093649263
IFI30,0.4457595505471135
ALKBH6,0.44552768808726334
OSTCP1,0.4455240297048506
IL1RL1,0.4454923836328101
CBWD1,0.4451903809721298
PLN,0.4449135646308084
FAM20C,0.4442218087387724
UBE2S,0.4437492332295323
LEMD1,0.44370433941458554
GPR161,0.443478643942231
PAM16,0.4433062724086919
P2RX5-TAX1BP3,0.44324608149453715
MYL5,0.4430900480556411
SPRY1,0.4429036904812066
TMED10P1,0.4422954374633433
FAM50A,0.44194665007460887
ZNF296,0.4416297991582771
ACP5,0.4410855841499202
RNF220,0.4410204564296086
DUSP4,0.44089789517968847
GNG12,0.4407158113148184
RMRP,0.4406642931554538
RNU4-2,0.44065643484597905
LYST,0.44065148432384416
CHMP1B,0.4405333977935112
ADAMTS3,0.44047561426998094
PPP4R1-AS1,0.44033184291543287
KIR2DL4,0.440292227860164
SLC2A4RG,0.44015608826497093
LOC613037,0.44006834289690777
LOC101927271,0.4399801406448872
SPSB1,0.4398696210777373
ABCD4,0.4397464624733263
MMP24-AS1,0.43973267271280597
ARL16,0.43929937929164437
TCL1A,0.4392084939105447
CLCN1,0.4392082522255527
PTTG3P,0.4390707386677341
LOC101926969,0.43888509385119173
HIC1,0.43857643515745476
LOC606724,0.4384606562221821
ANXA2P2,0.4382942203963714
P4HTM,0.43783131748942256
BEX5,0.4375259634004583
LOC100130373,0.4375026452918984
NPIPB11,0.43731619217858253
HLA-L,0.43710215150382514
LZTS1,0.4369016016758602
CCL4L2,0.43667753083745364
EIF5AL1,0.4366265003047558
MBOAT4,0.43661837997280445
C1QC,0.4359607754471386
LOC101927906,0.4357496912750912
YPEL3,0.4357470374698271
FAM173A,0.4350741590202265
CCL22,0.43486964243682585
GTPBP6,0.43453601971716677
SPON2,0.4343826145434378
ZNF559-ZNF177,0.43427937484986207
S100A9,0.43418738273122576
LYG1,0.4340493441825244
RPL19P12,0.4340008293493809
DUSP5,0.433893038315927
HIST1H2BJ,0.4338617289947951
NMT1,0.43342363923801003
RNVU1-4,0.4333049492046443
LOC101060038,0.43326621528272186
LOC102723588,0.4330560992695366
BLOC1S4,0.4329915112020152
LOC100506248,0.43275028120214354
RBM38,0.43206613578604836
RNF126P1,0.43197493777524276
TOP1P1,0.4317748675335437
TIFA,0.4314275633622942
MAF,0.4312881773369938
ATP5EP2,0.43119557131009995
LOC101929240,0.4310608141908982
LOC101927039,0.43030471901080414
LOC101928910,0.4301962473810617
POTEM,0.4301555866007101
GLI4,0.4300221528369047
HLA-DQB1,0.42964737366982636
KLK14,0.4295800130828863
LOC101929687,0.4290768689153273
CFAP20,0.4289818157687692
PPP1R35,0.42869511351805023
C1orf192,0.428590250136456
SNURF,0.4283679339973062
CD40LG,0.4280700603189741
LOC102725277,0.4278463664334807
LOC102723346,0.4277127368622649
GYPE,0.42753987722909426
LOC441528,0.4272037099590305
VTRNA1-1,0.42716606905866666
HLA-DRB1,0.4268509960168648
LOC642441,0.4265513250724476
LMO4,0.42646255289789214
FAM159A,0.42631211037541505
CLIC3,0.42617014243549395
COPZ2,0.42587037264144206
IL22RA2,0.4258169228940007
LOC100129617,0.42578756218767677
LCNL1,0.42560438199049483
LOC102724440,0.42542894186159774
SMIM4,0.4253474561821231
SNORD116-26,0.4252120903572762
ZNF716,0.42479785174033474
TOB1,0.42477275623020966
NDNL2,0.4244889475778877
LOC102723571,0.4243925171579507
LOC100996747,0.42427272558966067
KRTAP12-3,0.4241685404395312
LOC101929796,0.4236324755599055
SNORA78,0.42316596818852653
ZNF433,0.4231229988671851
MPL,0.4230987906389483
FLJ42258,0.42225458827275025
PLAC8L1,0.4218967923242466
LOC102724217,0.42114526125407914
PTPRA,0.4210482557089949
TMEM191B,0.4209296791871714
BCL3,0.42063819478977177
LOC102724667,0.42049938105183005
LOC554223,0.42013249235583006
LOC100996318,0.41996974754700045
IL4,0.4196379079044837
U2AF1L4,0.4194546596003764
SRRM2-AS1,0.41895794302389544
LOC649330,0.4185290727691622
MYH15,0.4182735890303414
PLGLB2,0.4180225137960415
MAP1LC3B2,0.4177788660003206
SNORD3A,0.4175746946811942
SCARNA21,0.4173768487927578
CEBPB,0.4171857483277177
MTRNR2L8,0.41709828579258057
SMIM24,0.41703734144556437
LOC101929561,0.4165003287445611
AARD,0.416478737903302
TYMP,0.4163498720331413
C19orf18,0.41577667469026786
ADM,0.4157398737753164
ADAMTS13,0.41556366082200275
ZFAND2A,0.4154407779560464
LOC100287632,0.41498006771372137
PHLDA1,0.41490346728724486
MKRN3,0.41470722758713086
LINC00861,0.4146772770937522
LOC101930438,0.4145857253053067
ZBTB20-AS1,0.4145748802233774
SNORA52,0.4145692103218437
LOC101928701,0.4145383138989465
RAB6C,0.41452799522679423
LOC100240734,0.41452283754609476
RTDR1,0.4141517645308698
RNU6-9,0.4140700565579583
PLA2G2C,0.4140626556054058
ZNF32-AS1,0.4135355534079676
TMEM191A,0.41353358776642823
HLA-J,0.4133177654334228
SFN,0.4132173502853892
TMEM259,0.41309146551210596
SNORD3C,0.4130786869502409
XRCC6P5,0.4129012163836325
CRTAM,0.412601673612665
SSBP4,0.41238191621286263
AMICA1,0.4123261040064489
MBOAT7,0.41197306040784604
LOC101060389,0.41141444693332374
C15orf48,0.41135271557294817
NACAD,0.4106834203043635
HLA-DRB4,0.41036716106694554
SELM,0.4101760099946762
MRPS24,0.4086589916102257
LOC102724084,0.4086305148750368
LAG3,0.40857260932659867
KCNJ2,0.4085045066579514
CD8B,0.4080260356429875
HMX2,0.40787473610836666
PIPSL,0.4074843457934802
LGALS1,0.4073989316687153
LOC100996809,0.4069326603067512
CCDC183,0.4066464385882276
SNHG15,0.40644494661446223
AREG,0.4061678427105672
LOC101928349,0.4057946162867935
MIR155HG,0.40545461421846185
TIAF1,0.4052549407941958
DMTN,0.40486833372441844
CXCL2,0.4047683423528091
MIB2,0.40455180868080576
HLA-DQA1,0.404339566218063
LOC646513,0.40423357245069425
THNSL2,0.40400088939698675
HNRNPA1L2,0.40389794341452645
RPP21,0.4034688499204269
TPTEP1,0.4033558075592512
DDIT4L,0.40333518440388944
DNAJB4,0.40286489094961275
OTOA,0.4028155205232198
RPL39L,0.4023701726492395
SMIM3,0.4023244024305939
SLC7A10,0.40230061703285186
CHCHD10,0.4021457773570081
POLR2J,0.4007425930767403
ICOS,0.40070313646466577
IGFL2,0.40066373991911564
LOC102723408,0.4006422701568348
TUBB2A,0.40052793612890164
MIF-AS1,0.4002217075280976
JUND,0.40013396688968206
CLTB,0.3998909623260337
LOC101927180,0.3993629439958569
HCRT,0.39925487438615986
AGTRAP,0.39887032991569754
GRAMD1A,0.3982545893927308
KLRC3,0.3977862502288393
KLRC4,0.39651123135792377
TTYH1,0.39648107559783957
SUMO1P3,0.39634978152660494
LOC643733,0.39590164410647466
LOC100509764,0.39540533853636944
ANXA2R,0.3953156573235468
HBA1,0.39442666708650803
LOC100506321,0.39439380927875434
LOC101929910,0.39386577439481096
A1BG,0.3938192881075198
SNHG7,0.39303514895499153
IGFLR1,0.393000672188867
WIF1,0.392969119290884
FDPSP2,0.39284758721228
SNORA21,0.3927452802052095
FABP5,0.39266859086135825
ID2,0.39265037509662104
C1orf228,0.39202566526996013
SUPT3H,0.39125816170690847
H2AFB1,0.39122123545629583
IER3,0.3910508976712214
HNRNPCL1,0.39104497094982343
MT1F,0.39094592456180305
LOC401127,0.3908996667164907
SNF8,0.39076013312618535
KLRB1,0.3906372015448588
LCN12,0.39055659179611824
JAKMIP2-AS1,0.390555401816784
TNNT3,0.3899662802234319
LOC102724147,0.3897153960668947
GeneID:257357,0.38964579268106636
LOC100506674,0.3893347057862554
MTRNR2L10,0.3892564206593065
LOC102724738,0.3892298641610401
BAG3,0.38885130600553547
STK31,0.3888425921028113
LOC102724238,0.38761153672516113
IFITM3,0.3868635968764106
KLRK1,0.3867445648895239
NPW,0.3866517753523035
SEPP1,0.3859405772979095
NDUFC2,0.3854116570239368
H3F3C,0.3853856936234785
CMC1,0.385380687291502
APOC1P1,0.38520877879046217
STUB1,0.38517284765770293
BLOC1S1,0.3851333267224211
H2AFJ,0.3845781975792801
H1FX,0.3845773888095418
ITM2C,0.38395178082280307
LOC101927603,0.3837631407204405
NEU1,0.3831783826999571
PMAIP1,0.3831082751336954
HS3ST3A1,0.38228523888640276
IFNG,0.38214187948415995
HSPA6,0.38185733915535547
MSANTD1,0.3818257829466192
TPGS1,0.38146404341795304
GNB3,0.38092449373398124
GNAZ,0.3807918285379096
ETV3L,0.3807646288075706
GRK6,0.38061169849045995
TTC39C,0.37953914968443186
CAPG,0.37941477272280105
TMEM31,0.37925865178542456
PROKR2,0.3792458207244712
DNAJC22,0.37909367789368464
LOC729652,0.3790344627058282
HIST1H1E,0.3787821785736037
LOC101928609,0.37870221820547756
LOC101928356,0.3785827681177437
GOLGA8R,0.37850598465390545
MIR650,0.37820382307706607
SRSF9,0.37807236630595425
SNORD15B,0.3774626877723066
LL0XNC01-116E7.2,0.37682615004294673
SLC22A14,0.37675898810120556
HM13-AS1,0.3764528186209964
STMN1,0.37552493743773513
FLJ46026,0.37545166621019893
CST3,0.3753833332077139
PIM3,0.3743265757490672
PTF1A,0.3743041647869155
SAMD11,0.3740602242260087
NT5C,0.3738448166830971
OR2L1P,0.3734473588558133
SOCS1,0.37344392891537936
C4orf48,0.3733049193700273
C5orf56,0.3731726628155076
LINC00882,0.3725995354714186
MT1X,0.3722990396764612
LOC101927212,0.37221196260760286
NOXO1,0.37192593906131344
LOC102288414,0.37148377234830376
DGCR6L,0.37097528509785965
LOC441455,0.37078141447822466
SMPD5,0.37047241383096674
HNRNPA1P33,0.3704446266783968
LOC401052,0.36874736378902495
LOC284454,0.36869855571773075
LOC102723977,0.3686375321491174
GUCA1B,0.3681826131237868
IRF7,0.3680714063388417
CTF1,0.36780238161896395
PDCD1,0.36729003166533114
CDKN1A,0.36721000981178636
CKS2,0.3671226234239755
SRGAP2B,0.36696628539577447
KCNJ6,0.36650547441195575
LOC284600,0.36627109388772733
RHOB,0.3662082368712248
CD83,0.366011267859452
LOC650157,0.3654088805505328
LDHD,0.36531729896530746
LOC102723817,0.3642411996128318
FBXO47,0.3641399340741611
LINC01285,0.36399384708415183
IFI6,0.3633383515083474
HLA-DMA,0.3629858759404204
CCL23,0.3629547208058
TMEM107,0.36290805715672414
APOD,0.3626326800471651
CASC2,0.3622497869331597
MT1M,0.36200803454371144
LOC101929426,0.3619105730605993
RPS18P9,0.36178297662785236
SYT3,0.3616532379012285
STRA13,0.3612201807259641
CBWD5,0.3607218522855837
LOC101928203,0.3606857139942599
SNORD104,0.36060630321118403
SOCS3,0.3604327667654429
TDRD12,0.36032939842545264
PHPT1,0.360025803292428
SDS,0.35957083058559725
EMID1,0.35911812810961086
IL7R,0.3589714905886218
ZNF732,0.3581089740810166
OR7D2,0.3570895884057858
ISG15,0.35644466264642083
SGCA,0.35602992268683453
MTRNR2L2,0.3553184654477525
ODC1,0.35525848452995085
SLC2A12,0.3550234106393854
LOC101929666,0.3540734065295108
NPIPB6,0.35395254038528784
C10orf90,0.35368540988927083
TNF,0.3530799388501214
HLA-G,0.35297029805149416
LOC100996919,0.35294739993564045
LINC01419,0.35239347283243505
CALML3,0.35203876463436207
SLC4A1,0.35147846125675497
SLC16A8,0.3507509449722378
GRIK1,0.3504158026168073
SUGT1P1,0.3502143248319848
H2AFX,0.3498857354032935
ANK2,0.3497576697895054
LOC101929124,0.3495732944103769
UGP2,0.3486082329944272
SERTAD1,0.3484309085739294
SPNS1,0.34837268708503205
RBPMS,0.34836851506289085
FBXO27,0.34824894578803767
SNORA70G,0.3480756562299009
BATF,0.3480534335077234
BRE-AS1,0.34802201067504923
GNLY,0.34788001010055974
LOC101060458,0.3477145471632588
LOC285847,0.3476999353899869
RGS1,0.34744402550991804
CXorf58,0.3473951568991347
GeneID:102723863,0.347204297173157
TUBB4B,0.34693538123517387
GCHFR,0.3468299001616041
KMT2E-AS1,0.34675349223178464
KRTAP5-9,0.346038302591305
BAX,0.3457058554255551
RNA45S5,0.34555007029315765
SNORD117,0.3452917998459754
RGS2,0.3449222176156716
NME3,0.34458430463268147
LOC101929451,0.3445661356914554
LOC102724065,0.344384620330226
LOC389607,0.3443494416843987
LOC101929410,0.34399793758608715
HIST1H4C,0.3432244902749062
DUXAP8,0.34319356358226444
LINC01205,0.34279911806753227
LOC102725292,0.34254782952612595
DUSP2,0.3410697096553342
CARD16,0.3409647214110435
PLCD4,0.34072903219332634
WFDC21P,0.3400176676553371
NPIPA2,0.33951126949023447
TIGIT,0.33925690242121026
SLC38A2,0.3391882057088254
ATF3,0.3391868851912176
LOC100507387,0.33824694529845484
FERMT2,0.33799103352652693
DPY19L2P3,0.3378320440578857
LOC101929330,0.33768052412168703
DNAAF1,0.337465311913221
VSIG2,0.3371040193362523
APOOP5,0.33708727732970484
LINC01251,0.3370555224757697
TP53TG3,0.33645871780638614
C17orf98,0.33607605951938363
CYB5R2,0.33598613543915706
NUTF2P4,0.33540989645991703
RAP1GAP,0.33431159188495996
LOC100293211,0.33334794889032326
TPRG1-AS2,0.3319841502774162
LARP6,0.33153286149309513
LOC101930378,0.3314961007801482
CITED2,0.3314822490612444
TFAP2A-AS1,0.33146093892456985
LOC102724118,0.33111023035298337
HSPH1,0.33067004465286776
ZNF676,0.33004468639152196
LOC286297,0.3299396196350813
PGAM2,0.3294633341902698
NDUFC2-KCTD14,0.3289972435008437
NPB,0.32893457377838575
CCL1,0.3284334233937693
RHOBTB1,0.328391696314368
RNU6-31P,0.32770018399918294
FOSB,0.327173450714257
LOC101928058,0.32685514117460773
ANP32D,0.3264982485887942
MT2A,0.32617109697297103
AQP7,0.32575778962364055
RGCC,0.32536777909945575
LOC101929109,0.3248931130859799
TRH,0.3244754345963445
TCEAL6,0.3241892876062529
LINC00637,0.3240317808821318
LOC101930461,0.3232760215070168
DDIT3,0.3220399824996985
CCL19,0.3219648657636718
HIST2H2BA,0.32055740824680423
SERHL,0.3204239371187828
KRT85,0.31980912502563846
SKIDA1,0.3186152181920378
EGR1,0.318122583301429
EPYC,0.3179065192834316
FZD8,0.3171711063792942
RNF103-CHMP3,0.31701193481922063
TIMP4,0.31564600691896744
LOC101930240,0.31530004691356367
HSPB1,0.31470473468447785
LOC100128770,0.31464959195968084
CLEC18C,0.3145522891562454
MZT2B,0.31427410973048786
LOC102724497,0.31358085406720027
TPTE2,0.31346051764350763
ANKRD18B,0.3132828694786321
LMNA,0.3116729634167737
MIR6789,0.311582142831846
HNRNPCL2,0.3107680758882475
TINCR,0.3107132110302465
GADD45B,0.31056293972101223
C1orf229,0.3103511758986058
MGC16142,0.30951871582848534
LOC101927904,0.30879594006975
RARRES2,0.30708637442106085
GPX1,0.30607883840490796
MS4A15,0.3058110793387259
PRR5-ARHGAP8,0.305489368709493
PAPOLB,0.30501701738554887
MRAP,0.30462170634530733
FAM95B1,0.30303258873999406
ZBED3-AS1,0.30273623895411617
MFAP2,0.302665505655478
NFKBIA,0.30222260490116204
DLG2,0.301548631065179
PLCH1,0.30149934908319603
SUMO1P1,0.30088732677268404
MGC39545,0.3008402279960297
TRNP,0.30024794250492065
PCDH17,0.2996497584338168
HSPE1,0.2993285581335591
STRC,0.29920591931741847
GH1,0.29797645310135934
HSPA4L,0.29787582890290215
LOC101929440,0.29753564994575055
CORO1B,0.29566228761460733
PPP1R27,0.2952086358983491
FAM86KP,0.29324669909191975
LOC101928671,0.29287556269941706
CD7,0.2927631460706179
RPS14P3,0.2923645857624803
SNORA11,0.29148107245735355
ASPDH,0.29138662612458155
HUNK,0.291017634627262
LINC00086,0.2910009763354769
TRPM3,0.290889458812685
LOC102723746,0.29054948015610893
CHMP4C,0.29039470740477863
LOC101930591,0.28933944002160594
TOMM20L,0.28906816848263944
LOC101927418,0.2888561147328356
SAT1,0.2878460592334102
DUXAP10,0.28701913521579664
SNORD76,0.2867031453318091
RGS4,0.28584754191360723
TUBA1B,0.2851037315201696
CECR2,0.2848824771869043
TUBB8,0.28446717771000785
GOLGA8H,0.28437140140033285
RNF216-IT1,0.2827949630342852
MAP1B,0.28277540570500836
ABCC9,0.28169328054501763
LOC375196,0.28165654868292106
LOC102723360,0.2815770130371487
RUNDC3A,0.28136874253245403
LOC101927823,0.28083630907624973
RCOR2,0.2802201204191736
LOC100505774,0.27895276192198104
TFAP2D,0.2779582631794165
ZFX-AS1,0.2756439643166024
NR4A1,0.27528908892548704
CIDEC,0.2749150475834331
LOC644554,0.27490665009413284
TUBA3C,0.2747832900067344
CASQ1,0.27407629377126147
LOC101929908,0.27340887049719387
GRIN1,0.27278210942237213
GGT3P,0.27175605116031804
CA9,0.2717129399495488
LOC101929159,0.27127079499291806
RN7SK,0.2705423848050059
TNFAIP3,0.2698599101369228
DNAJB1,0.2692964665097967
LOC101930630,0.26905328080064567
LOC102724951,0.2685092027155866
LINC01006,0.26805552900646706
INTS4L1,0.2678443947001552
RASL10A,0.26747411839406715
TENM2,0.2662663666995517
TRPM2-AS,0.2660439285354941
DEFB1,0.2654944224703756
HBG2,0.2647651358787646
SCARNA9,0.2645145014476203
LOC102723520,0.2642475213543967
LOC102724396,0.26368249873442196
ZFP42,0.2635045608786314
FAM47E,0.2629484616847692
LOC101060216,0.26253917264403315
JUN,0.2623128564054321
PERM1,0.2606717483854421
OR2A20P,0.2599202272475346
LOC339529,0.25928901983101127
DCTN1-AS1,0.2590087385498637
GGT8P,0.2589441502458599
MIR7848,0.2583104997298728
MS4A10,0.25816934954602044
SNORD12,0.25756374323894987
LRRC37A6P,0.2565594250385364
LOC100506737,0.25603522850009663
BVES,0.2552437501169169
LOC100288123,0.25509736397669736
LOC102725365,0.2542214665866062
LOC102725352,0.2542106730578357
WDR72,0.2536783845653301
HBQ1,0.25332886124343024
CTAGE15,0.25330978373690166
HSPA1B,0.25314359148794197
CELSR3-AS1,0.252811195402386
SCARNA3,0.2524353787871083
BOLA2,0.251870915211479
LOC101928880,0.25082644774210106
FTH1,0.2507324925832315
RNR1,0.25055758170190007
HSPA1A,0.2489538733702467
HNRNPKP3,0.24848957427132853
MINOS1-NBL1,0.24737810661415713
LPL,0.24702868592561003
CA5A,0.24682921942342614
RAET1G,0.24650495241966955
KSR2,0.2457069755006979
JUNB,0.2456099950227459
ECM2,0.24532066190555368
LOC100506901,0.24503240525615347
CREG2,0.244599585982163
ECT2L,0.24406845436145852
CD164L2,0.24395873505068125
CRYBB3,0.2436747277531604
TVP23C-CDRT4,0.24341198164046154
CD69,0.24255184769283097
MAP1LC3C,0.24231964871855458
ZNRF3-AS1,0.24125959516850076
LUM,0.24113810896747842
PRG2,0.2410528986905248
CCL15,0.240915356991303
LOC101927805,0.24070751097247972
LOC101929374,0.24067879349822838
SNORD56,0.23956591285883874
LOC101927905,0.23936459564555196
ACTB,0.2391861621226937
SRMS,0.2391495241441018
LOC101927492,0.2388031027615754
PTPRG-AS1,0.23795473735956654
LOC100505978,0.23672273179571507
LOC102031319,0.23567015605498717
LOC100506159,0.23539756399841288
AMY2A,0.23425099857238804
LOC102724075,0.23421326733575515
LINC01372,0.23376704636882933
LOC102725101,0.23357781600644723
MS4A2,0.23208895179521985
ART3,0.23177246553471745
TCTE1,0.2307614414034652
CAPN11,0.2306235887299142
LOC339807,0.22927011753900742
STC1,0.22921798121470244
SCGB1B2P,0.22821360838685933
C17orf82,0.22772427360785813
GATSL2,0.22618253335544236
RPS26,0.225977275636264
LOC102723679,0.2244823993334996
RFPL3,0.2244685594387148
MCM8-AS1,0.2239725530188198
LOC101060264,0.22359338000912815
MT1B,0.22353458907066073
IFITM2,0.2230171237666744
IER2,0.22247854720769475
COLCA1,0.22180033466153945
LOC102724369,0.22124418225914183
SNORA69,0.22023617493360634
LOC101930466,0.21964860892134733
CD74,0.21945051614530664
BHMT,0.21737845115006565
LINC01447,0.21691627471698696
CRIP1,0.21687688928610865
C9orf173-AS1,0.2160588988633499
PRSS2,0.21600227445820336
TRPM4,0.21503222811193254
CITED1,0.21431601544867873
LOC101929204,0.214147906982997
GPR75-ASB3,0.21383968932889796
TOP1P2,0.21382107863858676
LOC101927169,0.21365936300107324
GPX8,0.21356354530698182
OLIG1,0.21127560618909424
LOC102723722,0.21061759656911214
LOC729930,0.2102447513549343
ELOVL7,0.2096827093588723
MAPK15,0.20906381179613762
ARMC4P1,0.2083568940728147
KREMEN1,0.20817126320873278
FAM186B,0.20800396303982457
DUSP1,0.20759859085674215
SNORD30,0.20741384892992518
SNORA13,0.20594938520710923
BCAM,0.20591661442487122
LOC101927897,0.2057311131531333
SNORD101,0.2052880617595415
LOC101929482,0.20525787407433607
SLC24A3,0.2044282023679537
GATA2,0.20404199589932742
LOC101926893,0.20396970158050143
LOC102724862,0.20394127024992942
FOS,0.20277591251512578
SNORA55,0.2018593940737228
LDB3,0.20183872220299084
LOC284080,0.20156474317726011
LOC101929751,0.2010571874309093
HHIP-AS1,0.20099341333573856
MYEOV,0.2007169817512488
LOC101928521,0.19990465082479908
HTRA3,0.19975959347907066
LOC100287852,0.1993254884503822
SHISA2,0.19931087029208608
TMEM184A,0.199094458881473
GAPDH,0.1985747493597041
LOC101929549,0.19791654700658257
HBM,0.19606937628139395
LOC102723328,0.19539869049641714
SNORD60,0.19458882868249303
RNU2-1,0.1944441759581161
GSTA1,0.19370683997926766
CST6,0.19271530767167305
NAA11,0.19269793721320175
KRT5,0.19267467550568937
GGTLC1,0.19210304840581666
GAL3ST1,0.1918808202381121
SBF1P1,0.19148055370960562
LOC149351,0.19139244912480785
CXCL14,0.18998836952225082
