gene,attribution
ANKRD37,0.0211809820150695
LOC391722,0.020865308115881543
STX1A,0.020599203199604517
TCEA2,0.02037412430147681
BRI3,0.020258057056309293
PDXK,0.020222446995492124
EGR2,0.019985062273013807
SMARCD3,0.01975115318379926
KRT86,0.019641721228673508
LOC101929786,0.019626302655118166
NDUFC2,0.01938252512294681
GLRX5,0.01915103373247129
NPIPB4,0.019124717139228177
LOC102724017,0.019095412457058016
SPSB1,0.01903924935513336
SAMSN1-AS1,0.01891146889475465
FBXO2,0.018350081718401783
KLRC1,0.018116346645115786
RNF220,0.01806404082760779
TSR3,0.01784083069638217
HLA-DRB6,0.017747199791805453
CEBPD,0.017699138114326878
CD79A,0.017669200520553943
PIPSL,0.017624538358342264
MMP23B,0.017322373518785048
IFI30,0.017104102503114577
IL10,0.017084028975295974
MT1DP,0.01707775780946011
IER5L,0.01703493478064513
AARSD1,0.01686854483056856
PIN4P1,0.016858718529048924
HLA-J,0.016839152384799026
LOC101929561,0.016680725294350468
ANKRD42,0.016575939264664625
LOC101929796,0.016486391734592116
SAP25,0.016446581954558764
LINC01353,0.01641926399781015
IZUMO4,0.016414655783919714
ZNF296,0.016412645648590105
NUDT8,0.01631671018442612
S100B,0.016189638275139744
BEX5,0.015910649482895427
HRAS,0.015850323430145825
PDCL3P4,0.015837787822518004
WASH1,0.015531425008725916
CENPV,0.015233363016518854
SPON2,0.015107668853576136
MT1G,0.015092939968872083
LOC606724,0.015043696090112534
KRT18,0.01487322808730906
MARCH2,0.014853855990246146
DNLZ,0.014792224196342444
PCSK1N,0.014647848614534303
SPATA33,0.01450537071514171
VCAM1,0.014484425019984369
RASD1,0.014379307005987912
CAPN10,0.014308699981550401
BRICD5,0.01423484863687172
LOC101930085,0.014022807184151609
FXYD2,0.013977147472982966
TMEM161B-AS1,0.013912073870185851
MEF2BNB,0.013896079340099912
C8orf82,0.013858607496000933
LOC101060400,0.013799164471228104
CRIP2,0.01378211508192758
SOX4,0.013656609487817347
MTRNR2L8,0.013409194104707395
THBS1,0.013242033955538149
MRGBP,0.013236169292289617
LOC102723897,0.01322620033970267
HIST1H2BJ,0.012975930306658875
LOC100288778,0.012737208708643167
LOC440311,0.012676326565730372
LOC101927180,0.012659098678421202
GNG4,0.012485522489783915
PTCH2,0.012480056150157914
HIST1H4J,0.01244896618906515
GPR35,0.012444892369927095
TMEM244,0.012389165394395676
EGR4,0.012364068541817373
TEPP,0.012353468544314248
AGER,0.012276485385886498
LOC102723997,0.01225704821552378
ENTPD3-AS1,0.012230008217947149
GeneID:100288102,0.012190220345789246
CHPT1,0.012088801222898108
ZNF525,0.01207415313849586
HLA-DRB3,0.01207225517525749
LOC101929289,0.012039992318834894
RPS10P7,0.011987023263861158
LOC101060363,0.011845474533298383
LOC285074,0.011560864482375428
AK1,0.011429126844097371
FBXL6,0.011396021960754328
NPIPA1,0.011393336189723593
FTH1P3,0.011208875009984168
RFNG,0.011155413530799758
SH2D1B,0.011151958543556236
DBH-AS1,0.01098888234346948
TYROBP,0.010926034166881477
GNG8,0.010913058177794166
C12orf60,0.010752612281495783
LOC102724105,0.010744086677779773
IGLL5,0.010447210135917198
WNT10A,0.01042196311079246
TMEM183B,0.010415591255655278
NUDT3,0.01041455746739022
LINC01260,0.010371172204950858
MXRA7,0.01036145157318078
HSP90AB4P,0.010244533754933694
ZNF446,0.010244201907339457
MMP23A,0.010146930593010896
C17orf67,0.01013492410454612
RNU5B-1,0.010116542416820043
LOC441454,0.010116289085186346
IGFBP6,0.010100694810765504
IGFL2,0.01008280413170445
LOC728392,0.009945024438832847
RNU5E-1,0.009804088999456352
IL1R2,0.009780885040756346
LOC100996919,0.009761229063686247
RNVU1-6,0.009683264731089746
IL22,0.00965509990507446
SRRM5,0.00960966356259848
LOC102467081,0.009522371945101228
HILPDA,0.009477144806392874
HBD,0.009449367129745801
SLC25A53,0.0094152167388654
AIM1L,0.009342872163838679
G0S2,0.009287946483678157
HES4,0.009241775389063064
SYNGR3,0.009166844851502437
LOC115110,0.009151206137331292
PYCARDOS,0.009069607201733878
FMO5,0.008869996345994285
FGFBP2,0.008795805159508424
SERP2,0.008764634668313447
HAR1A,0.008761834183005891
RPLP0P2,0.008731284192938494
NPIPB5,0.008629660872997377
CST3,0.008509896798613022
CDYL,0.00849796802324649
ANP32AP1,0.008457324508879885
APOA1,0.008431236022290858
B3GALT6,0.008424338864848571
KLRC4-KLRK1,0.008417393396296243
ANKRD9,0.008311206124910943
LOC728026,0.008304764761967459
FAHD2CP,0.008280287881318129
CSF2,0.008275693520699437
TMEM191C,0.008195069237530146
LOC102724336,0.008180928861397995
TESK1,0.008052947638564097
DTX2P1-UPK3BP1-PMS2P11,0.008044180590120135
LOC102724217,0.007982671702910298
ZNF771,0.007960652755971185
ECI1,0.0079394508691059
MEF2BNB-MEF2B,0.007917536985526103
RPL29P2,0.0077974762231542
PON3,0.007750515463990558
PPP1R2P3,0.007730177897128795
C19orf83,0.007560089619440078
MYL5,0.007481818659263745
MCTP1,0.007452612549600476
IFIT2,0.007430873565986871
ARC,0.007320301133016239
SMG1P1,0.007298057413789951
IFNL1,0.00726115569452914
PMS2P3,0.007241158641047564
LINC01135,0.007219219294966549
HRASLS2,0.00717652096026194
TPSB2,0.007070410887902835
LYZ,0.007055901828350784
HIST1H4K,0.0070108708545476
GDPD3,0.006958160857245022
KIAA0101,0.006923156239817039
IL17A,0.006829534484614265
PM20D1,0.006826931157253124
DMTN,0.0068033133072770615
HIST2H2AA3,0.006777544226052853
NPIPB3,0.006777379347951256
NXPH4,0.0067539444106295135
HIC1,0.006525727068008518
LOC101060091,0.00651602395210032
SCARNA5,0.006440589764806063
CCDC61,0.006411523829149554
IFI27,0.0064085539463635205
FCER1G,0.006408362256379315
SNORD13,0.0063975602406857145
LOC102724031,0.0063207205559329275
FUNDC2P2,0.0062880918829774065
CCDC102A,0.006228850237730971
HES6,0.006223761697643475
LOC101928812,0.006147891538916603
TMEM238,0.006136401485014107
BAMBI,0.006089312137286378
BOLA2B,0.006065025241130654
CITED4,0.006061047792257331
CKLF-CMTM1,0.005982674623657519
PPIAL4B,0.005898045369130459
POU6F1,0.0058906046801480705
PKD1P1,0.0058640060225466665
IL21,0.005857870226938285
LZTS1,0.005835696930155471
KLHL17,0.005832240202549438
LOC644936,0.0057962891831001015
HBB,0.005777313614333528
SCARNA2,0.005762168881484819
HOXB-AS1,0.005683788537469211
LOC100506860,0.005673788454020805
LOC389834,0.0056028671206562455
MAP2K4P1,0.005539586551279138
LOC100996720,0.0055372854557892235
CLDND2,0.005517432817812947
NPIPA5,0.005495945579334183
C2CD4D,0.005465767039345776
CRSP8P,0.0054549523897427015
LOC390937,0.0054323561436465904
OPLAH,0.005400390295698287
BARX2,0.00537673673873042
ZFPM1,0.00537400456403712
URGCP-MRPS24,0.005351583775164995
ZMYND19,0.005309232192679913
CAV1,0.005304576436131703
LOC102724594,0.005265748248268184
LOC102725214,0.005252423626707034
WASH3P,0.005169128995476734
MINOS1P1,0.005161724835458717
SNORD104,0.005086296323106487
TPSAB1,0.005071482029638703
PTTG3P,0.005058265242599286
TEKT4P2,0.005039655255499839
RPL10L,0.005021430463786755
PGAM4,0.005006063186585087
SNORA67,0.0049864846912115275
HIST2H2AA4,0.0049506689780193435
UNQ6494,0.004947001764929662
CAPN3,0.004903373240641213
CTU1,0.004893153926884055
KCNK12,0.0048807811680895985
P2RX5-TAX1BP3,0.0048197886461023584
FABP5P3,0.00476622326524368
LYL1,0.004750177230958228
CTRL,0.004747918822385353
PODXL2,0.004702839623497214
SFT2D3,0.004691871955245318
HIST1H4I,0.004650888850334063
REG4,0.004608378617963494
CYGB,0.004605525968430409
WASH7P,0.004584820886704255
WFDC2,0.00454451859100806
NACC2,0.004538207228248336
TMEM88,0.004515937576327348
METRN,0.004494139977415173
RGS4,0.004453874906909184
SCUBE1,0.004437534907474438
FCGR3B,0.004405073308858238
DBH,0.004403176054489656
PMS2P9,0.00439648042298961
CBWD6,0.0043763701792031125
LOC102723797,0.004366843009880387
MIR564,0.004364446966715056
LOC102725438,0.004362028572269814
LOC100507501,0.004346517127880891
C1QC,0.004301178739685894
LOC102723407,0.004272476634191152
LOC100293211,0.004270147764781058
CD177,0.00427014531653025
LOC102725263,0.004226619184782054
AMT,0.004202361649045364
FAM86C2P,0.004186203621877976
CTSK,0.004181572537554906
HAR1B,0.004158080782570182
MAGIX,0.004128320677829804
BBOX1-AS1,0.0041263859232794214
LOC100133286,0.004123561606656359
NAT14,0.004101449809495045
PAGE5,0.004040300086769713
SLX1A-SULT1A3,0.004024019902596862
POTEM,0.0040206811538329975
LOC100505585,0.0040194470973239785
LOC102724426,0.0039573833803627735
HNRNPA3P1,0.0039058840965470977
SRRD,0.0039048721924572895
UBE2C,0.003866377805246097
LINC01501,0.0038521583146728516
LOC101928530,0.0038317810058386827
CDC42P3,0.0038032607089326974
DERL3,0.003800973867048711
RRM2,0.003794947148706988
FBXL22,0.0037805375115203812
FKBP1AP1,0.0037576834742271054
LOC101928054,0.0037466162168712123
LOC101927507,0.0037445104906987763
LINC01061,0.0037228991447545334
LOC100233156,0.003640274676990763
C10orf10,0.003629043463675991
GABARAPL3,0.00362643536417433
GAS6,0.0036234811383000637
TMEM200B,0.0035808996889375574
CEBPB-AS1,0.0035050276244952597
OSTCP2,0.0035019847438248364
INO80B,0.0034878735806566424
AMN,0.003462162953996886
MUSTN1,0.0034262926932801894
OXT,0.0033657950226811716
RPL13AP20,0.003353052940994444
UBE2MP1,0.003339193579830023
SNORD97,0.003317296167340343
RPL31P11,0.003305884320747312
LOC101928402,0.003302266466888061
ACTG2,0.0032375762606870217
LOC102724362,0.003210038645986836
PDXP,0.0031904574015056138
